Long,Lat,DET_ana_Type,***Performance_Based***,PB_ana_Type,PB_Return_P.,PB_Cetin_Uncorr_Strain,Cetin_percent,PB_IandY_Uncorr_Strain,IandY_percent,PB_Cetin_Equiv_Strain,PB_IandY_Equiv_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-113.794,47.697,Mean,***|,N/A,1033,0.006573313,0.657331299,0.003592793,0.359279319,0.006573313,0.003592793,2.300864928,4.195993222
-114.463,47.724,Mean,***|,N/A,1033,0.005243475,0.524347474,0.002295762,0.229576244,0.005243475,0.002295762,2.035345031,3.902258801
-114.396,47.726,Mean,***|,N/A,1033,0.006680938,0.668093778,0.003714455,0.371445495,0.006680938,0.003714455,2.2733521,4.169229086
-114.33,47.728,Mean,***|,N/A,1033,0.005942021,0.594202058,0.004792915,0.479291512,0.005942021,0.004792915,2.699791446,4.572705651
-114.263,47.73,Mean,***|,N/A,1033,0.008658816,0.865881591,0.005080114,0.508011409,0.008658816,0.005080114,3.001593847,4.858379365
-114.196,47.732,Mean,***|,N/A,1033,0.009509958,0.950995846,0.007361893,0.736189264,0.009509958,0.007361893,2.899229957,4.871847682
-114.13,47.734,Mean,***|,N/A,1033,0.009500609,0.950060882,0.007393412,0.739341249,0.009500609,0.007393412,3.467331867,5.416857129
-114.063,47.736,Mean,***|,N/A,1033,0.009018895,0.901889478,0.008666734,0.866673394,0.009018895,0.008666734,3.575259811,5.540241119
-113.997,47.737,Mean,***|,N/A,1033,0.009879887,0.987988659,0.00601396,0.601396001,0.009879887,0.00601396,3.211100444,5.149272699
-113.93,47.739,Mean,***|,N/A,1033,0.008673326,0.867332615,0.005143589,0.514358945,0.008673326,0.005143589,2.779588242,4.696204998
-113.863,47.741,Mean,***|,N/A,1033,0.006160899,0.616089854,0.003153717,0.315371743,0.006160899,0.003153717,2.531776037,4.385336889
-113.797,47.742,Mean,***|,N/A,1033,0.006735201,0.673520113,0.003844945,0.38449454,0.006735201,0.003844945,2.146905262,4.020398562
-114.532,47.767,Mean,***|,N/A,1033,0.00581518,0.581517999,0.002846655,0.284665499,0.00581518,0.002846655,1.788400282,3.632029194
-114.466,47.769,Mean,***|,N/A,1033,0.005273964,0.527396446,0.002323819,0.232381927,0.005273964,0.002323819,1.974896193,3.834405494
-114.399,47.771,Mean,***|,N/A,1033,0.006359806,0.635980602,0.00333289,0.333289034,0.006359806,0.00333289,2.359764086,4.26212223
-114.332,47.773,Mean,***|,N/A,1033,0.007454105,0.745410531,0.004168588,0.416858783,0.007454105,0.004168588,2.935061786,4.834320146
-114.266,47.775,Mean,***|,N/A,1033,0.008384798,0.838479774,0.006587042,0.658704231,0.008384798,0.006587042,3.199693517,5.068234593
-114.199,47.777,Mean,***|,N/A,1033,0.009544598,0.954459838,0.007402716,0.740271565,0.009544598,0.007402716,3.050697999,5.06544811
-114.133,47.779,Mean,***|,N/A,1033,0.009310648,0.931064793,0.007081804,0.70818041,0.009310648,0.007081804,3.277407144,5.312309009
-114.066,47.781,Mean,***|,N/A,1033,0.009083899,0.908389921,0.008755737,0.875573689,0.009083899,0.008755737,3.388038294,5.445993685
-113.999,47.782,Mean,***|,N/A,1033,0.009396079,0.93960791,0.007206882,0.720688225,0.009396079,0.007206882,3.536092474,5.500493422
-113.933,47.784,Mean,***|,N/A,1033,0.008506779,0.850677862,0.006891011,0.689101103,0.008506779,0.006891011,2.904780554,4.830278999
-113.866,47.786,Mean,***|,N/A,1033,0.007466583,0.746658275,0.004183982,0.418398197,0.007466583,0.004183982,2.764784866,4.67686086
-113.799,47.787,Mean,***|,N/A,1033,0.006250904,0.625090384,0.003205775,0.32057753,0.006250904,0.003205775,2.49672118,4.385792572
-113.733,47.789,Mean,***|,N/A,1033,0.005112087,0.511208727,0.002212315,0.221231485,0.005112087,0.002212315,1.867193132,3.730226134
-114.535,47.812,Mean,***|,N/A,1033,0.00561378,0.56137799,0.002644404,0.264440447,0.00561378,0.002644404,1.821497402,3.701708594
-114.469,47.814,Mean,***|,N/A,1033,0.006489002,0.648900204,0.003474727,0.347472679,0.006489002,0.003474727,2.094282165,4.026546944
-114.402,47.816,Mean,***|,N/A,1033,0.007892208,0.789220803,0.004708219,0.470821908,0.007892208,0.004708219,2.727749146,4.654464948
-114.335,47.818,Mean,***|,N/A,1033,0.007503669,0.750366883,0.004239437,0.423943707,0.007503669,0.004239437,2.751697985,4.682011603
-114.269,47.82,Mean,***|,N/A,1033,0.008853893,0.885389325,0.005317594,0.531759381,0.008853893,0.005317594,3.080471481,5.009825744
-114.202,47.822,Mean,***|,N/A,1033,0.009782655,0.978265537,0.007728566,0.772856634,0.009782655,0.007728566,3.339401496,5.28727927
-114.135,47.824,Mean,***|,N/A,1033,0.00929402,0.929402008,0.007007537,0.700753676,0.00929402,0.007007537,3.577607637,5.529268102
-114.069,47.825,Mean,***|,N/A,1033,0.009112982,0.911298181,0.008759383,0.875938289,0.009112982,0.008759383,3.383520612,5.448836123
-114.002,47.827,Mean,***|,N/A,1033,0.009546385,0.954638495,0.007461395,0.746139476,0.009546385,0.007461395,3.233970864,5.280965465
-113.935,47.829,Mean,***|,N/A,1033,0.008450858,0.845085788,0.006766789,0.676678912,0.008450858,0.006766789,2.978658505,4.912651255
-113.868,47.831,Mean,***|,N/A,1033,0.007727648,0.77276482,0.004559661,0.455966107,0.007727648,0.004559661,2.779738086,4.641057137
-113.802,47.832,Mean,***|,N/A,1033,0.006511127,0.651112721,0.003540385,0.354038547,0.006511127,0.003540385,2.312973765,4.196317017
-114.538,47.857,Mean,***|,N/A,1033,0.005460526,0.546052592,0.002497929,0.249792927,0.005460526,0.002497929,1.930189146,3.810912606
-114.472,47.859,Mean,***|,N/A,1033,0.006829062,0.682906217,0.003880946,0.388094587,0.006829062,0.003880946,2.184425676,4.077924326
-114.405,47.861,Mean,***|,N/A,1033,0.006179835,0.61798354,0.003120045,0.312004505,0.006179835,0.003120045,2.553862773,4.470634592
-114.338,47.863,Mean,***|,N/A,1033,0.007456818,0.745681802,0.004154458,0.415445822,0.007456818,0.004154458,2.929338801,4.833630065
-114.271,47.865,Mean,***|,N/A,1033,0.008600766,0.860076576,0.006906516,0.690651649,0.008600766,0.006906516,3.363278275,5.24388068
-114.205,47.867,Mean,***|,N/A,1033,0.009574486,0.957448601,0.007408797,0.740879725,0.009574486,0.007408797,3.367315256,5.322629975
-114.138,47.869,Mean,***|,N/A,1033,0.009389904,0.938990371,0.007161711,0.716171114,0.009389904,0.007161711,3.579402038,5.548974385
-114.071,47.87,Mean,***|,N/A,1033,0.009341873,0.934187324,0.007117621,0.711762129,0.009341873,0.007117621,3.621490391,5.602327792
-114.004,47.872,Mean,***|,N/A,1033,0.009652249,0.965224912,0.007578311,0.757831149,0.009652249,0.007578311,3.234582034,5.2712131
-113.938,47.874,Mean,***|,N/A,1033,0.008637474,0.863747414,0.005066404,0.506640394,0.008637474,0.005066404,2.890874564,4.822491844
-113.871,47.876,Mean,***|,N/A,1033,0.007454128,0.745412805,0.004157009,0.415700859,0.007454128,0.004157009,2.952410942,4.848553846
-113.804,47.877,Mean,***|,N/A,1033,0.006428947,0.642894673,0.003418398,0.341839816,0.006428947,0.003418398,2.434461987,4.3179894
-113.737,47.879,Mean,***|,N/A,1033,0.00547886,0.547885985,0.00250402,0.250402035,0.00547886,0.00250402,2.016690476,3.86998308
-114.541,47.902,Mean,***|,N/A,1033,0.005457537,0.545753667,0.002476245,0.247624544,0.005457537,0.002476245,1.922234312,3.79921559
-114.475,47.904,Mean,***|,N/A,1033,0.006346415,0.634641507,0.003333693,0.333369311,0.006346415,0.003333693,2.21906801,4.166998164
-114.408,47.906,Mean,***|,N/A,1033,0.007717774,0.771777444,0.004462872,0.446287183,0.007717774,0.004462872,2.772480801,4.714832313
-114.341,47.908,Mean,***|,N/A,1033,0.007269429,0.726942896,0.005855459,0.585545856,0.007269429,0.005855459,2.742759677,4.685573475
-114.274,47.91,Mean,***|,N/A,1033,0.008289664,0.82896644,0.006400125,0.640012465,0.008289664,0.006400125,3.132844205,5.062792658
-114.207,47.912,Mean,***|,N/A,1033,0.009583659,0.958365898,0.007353464,0.735346398,0.009583659,0.007353464,3.62569967,5.51957357
-114.141,47.913,Mean,***|,N/A,1033,0.009599011,0.959901078,0.007475116,0.747511644,0.009599011,0.007475116,3.428885047,5.421328533
-114.074,47.915,Mean,***|,N/A,1033,0.009364384,0.936438408,0.007156071,0.715607111,0.009364384,0.007156071,3.324985123,5.397884593
-114.007,47.917,Mean,***|,N/A,1033,0.007933947,0.793394741,0.00597524,0.597523961,0.007933947,0.00597524,3.306113651,5.278944489
-113.94,47.919,Mean,***|,N/A,1033,0.008444431,0.844443078,0.006685233,0.668523314,0.008444431,0.006685233,2.976664947,4.91104214
-113.873,47.921,Mean,***|,N/A,1033,0.007803965,0.780396492,0.004655011,0.465501114,0.007803965,0.004655011,2.648723372,4.557488532
-113.807,47.922,Mean,***|,N/A,1033,0.006608288,0.660828784,0.003657683,0.365768257,0.006608288,0.003657683,2.233602591,4.124362267
-113.74,47.924,Mean,***|,N/A,1033,0.005519214,0.551921437,0.002587388,0.258738764,0.005519214,0.002587388,1.900354881,3.735762608
-114.544,47.947,Mean,***|,N/A,1033,0.005600645,0.56006454,0.00264989,0.264989039,0.005600645,0.00264989,1.840354428,3.706637477
-114.478,47.949,Mean,***|,N/A,1033,0.006878302,0.687830231,0.003934115,0.393411454,0.006878302,0.003934115,2.192405096,4.095998829
-114.411,47.951,Mean,***|,N/A,1033,0.006357498,0.635749844,0.003320562,0.332056197,0.006357498,0.003320562,2.478362698,4.390548935
-114.344,47.953,Mean,***|,N/A,1033,0.007697011,0.7697011,0.004494705,0.449470542,0.007697011,0.004494705,2.741131225,4.615058387
-114.277,47.955,Mean,***|,N/A,1033,0.007103346,0.710334589,0.005609782,0.560978207,0.007103346,0.005609782,2.993368429,4.857694943
-114.21,47.957,Mean,***|,N/A,1033,0.008083004,0.808300384,0.006150027,0.615002748,0.008083004,0.006150027,3.3908709,5.287536836
-114.143,47.958,Mean,***|,N/A,1033,0.00983892,0.983891995,0.007797025,0.779702508,0.00983892,0.007797025,3.533060875,5.42689419
-114.077,47.96,Mean,***|,N/A,1033,0.007994375,0.799437495,0.006079091,0.6079091,0.007994375,0.006079091,3.310205344,5.303427499
-114.01,47.962,Mean,***|,N/A,1033,0.008233218,0.823321804,0.006401815,0.64018155,0.008233218,0.006401815,3.287468502,5.182553636
-113.943,47.964,Mean,***|,N/A,1033,0.007082841,0.708284128,0.005603214,0.560321441,0.007082841,0.005603214,2.827957462,4.738004287
-113.876,47.965,Mean,***|,N/A,1033,0.006176218,0.617621849,0.003138317,0.313831737,0.006176218,0.003138317,2.550664108,4.426923094
-113.809,47.967,Mean,***|,N/A,1033,0.005054747,0.5054747,0.002117958,0.211795767,0.005054747,0.002117958,2.159739336,4.033255842
-114.548,47.992,Mean,***|,N/A,1033,0.005648671,0.564867092,0.002647121,0.264712076,0.005648671,0.002647121,1.871122297,3.737749777
-114.481,47.994,Mean,***|,N/A,1033,0.006683883,0.668388254,0.003714553,0.371455258,0.006683883,0.003714553,2.097307114,4.009729294
-114.414,47.996,Mean,***|,N/A,1033,0.006353936,0.635393582,0.003257207,0.325720723,0.006353936,0.003257207,2.561446407,4.485659325
-114.347,47.998,Mean,***|,N/A,1033,0.0077457,0.774570025,0.004500988,0.450098808,0.0077457,0.004500988,2.849695156,4.777865846
-114.28,48,Mean,***|,N/A,1033,0.008544976,0.854497559,0.006821567,0.682156682,0.008544976,0.006821567,3.059619147,5.009856736
-114.213,48.001,Mean,***|,N/A,1033,0.008156202,0.815620205,0.006193595,0.619359486,0.008156202,0.006193595,3.451680559,5.380176795
-114.146,48.003,Mean,***|,N/A,1033,0.008269543,0.826954299,0.006440182,0.644018191,0.008269543,0.006440182,3.234899389,5.157974188
-114.079,48.005,Mean,***|,N/A,1033,0.007975184,0.797518403,0.005997246,0.599724588,0.007975184,0.005997246,3.370494188,5.332127843
-114.012,48.007,Mean,***|,N/A,1033,0.008524462,0.85244619,0.006816798,0.681679782,0.008524462,0.006816798,3.163483657,5.063338978
-113.945,48.009,Mean,***|,N/A,1033,0.007776797,0.777679675,0.004587336,0.458733626,0.007776797,0.004587336,2.754804776,4.661534301
-113.878,48.01,Mean,***|,N/A,1033,0.006166677,0.61666773,0.003113726,0.311372571,0.006166677,0.003113726,2.341570284,4.255167242
-113.811,48.012,Mean,***|,N/A,1033,0.005021191,0.502119086,0.002060392,0.206039171,0.005021191,0.002060392,2.195661619,4.077065766
-114.484,48.039,Mean,***|,N/A,1033,0.005357918,0.535791765,0.00238913,0.238912982,0.005357918,0.00238913,2.050347629,3.929556059
-114.417,48.041,Mean,***|,N/A,1033,0.006720819,0.672081934,0.003740604,0.374060413,0.006720819,0.003740604,2.325137346,4.220057011
-114.35,48.043,Mean,***|,N/A,1033,0.006465901,0.646590119,0.003462978,0.346297781,0.006465901,0.003462978,2.430921525,4.314423977
-114.283,48.044,Mean,***|,N/A,1033,0.007591527,0.759152704,0.004342067,0.434206669,0.007591527,0.004342067,2.850052045,4.769061136
-114.216,48.046,Mean,***|,N/A,1033,0.007279607,0.727960711,0.003974863,0.397486312,0.007279607,0.003974863,2.763312005,4.666533322
-114.149,48.048,Mean,***|,N/A,1033,0.008884405,0.888440549,0.005366926,0.536692643,0.008884405,0.005366926,2.980594708,4.904204289
-114.082,48.05,Mean,***|,N/A,1033,0.007133156,0.713315571,0.005701359,0.570135887,0.007133156,0.005701359,2.888265991,4.814473587
-114.015,48.052,Mean,***|,N/A,1033,0.007620361,0.762036149,0.004386345,0.438634468,0.007620361,0.004386345,2.755323338,4.649971309
-113.948,48.054,Mean,***|,N/A,1033,0.006517164,0.651716407,0.003500103,0.350010287,0.006517164,0.003500103,2.435278588,4.316017929
-113.881,48.055,Mean,***|,N/A,1033,0.005211472,0.521147201,0.002266804,0.226680446,0.005211472,0.002266804,2.105713521,3.965952315
-113.814,48.057,Mean,***|,N/A,1033,0.00571798,0.57179803,0.002762016,0.276201642,0.00571798,0.002762016,1.883585317,3.720545936
-114.487,48.083,Mean,***|,N/A,1033,0.005782285,0.578228525,0.00280591,0.280591037,0.005782285,0.00280591,1.851661137,3.688567562
-114.42,48.085,Mean,***|,N/A,1033,0.005168597,0.516859728,0.002221317,0.222131663,0.005168597,0.002221317,1.957730068,3.838763126
-114.353,48.087,Mean,***|,N/A,1033,0.006819235,0.681923463,0.003859786,0.385978606,0.006819235,0.003859786,2.284356077,4.16026688
-114.286,48.089,Mean,***|,N/A,1033,0.006012164,0.601216377,0.00484683,0.484682966,0.006012164,0.00484683,2.473860814,4.412910734
-114.219,48.091,Mean,***|,N/A,1033,0.007787662,0.778766171,0.004610224,0.461022386,0.007787662,0.004610224,2.54775102,4.486536867
-114.152,48.093,Mean,***|,N/A,1033,0.007844828,0.784482848,0.00463113,0.463112985,0.007844828,0.00463113,2.657536893,4.557226833
-114.085,48.095,Mean,***|,N/A,1033,0.007575277,0.757527747,0.004322263,0.432226258,0.007575277,0.004322263,2.566600597,4.499844302
-114.017,48.097,Mean,***|,N/A,1033,0.006205397,0.620539724,0.003121397,0.312139668,0.006205397,0.003121397,2.607081665,4.511640833
-113.95,48.099,Mean,***|,N/A,1033,0.006923963,0.692396301,0.003939814,0.393981357,0.006923963,0.003939814,2.292151548,4.176633321
-113.883,48.1,Mean,***|,N/A,1033,0.005460244,0.546024363,0.002502579,0.250257902,0.005460244,0.002502579,1.846036636,3.703206148
-114.356,48.132,Mean,***|,N/A,1033,0.005654933,0.565493291,0.002686097,0.268609746,0.005654933,0.002686097,1.908786802,3.752465346
-114.289,48.134,Mean,***|,N/A,1033,0.005245146,0.524514584,0.002268131,0.22681311,0.005245146,0.002268131,2.109493637,3.970075167
-114.221,48.136,Mean,***|,N/A,1033,0.005183654,0.518365384,0.002229637,0.22296373,0.005183654,0.002229637,2.128602154,3.984494738
-114.154,48.138,Mean,***|,N/A,1033,0.005090087,0.509008692,0.002116342,0.211634228,0.005090087,0.002116342,2.169510228,4.050987033
-114.087,48.14,Mean,***|,N/A,1033,0.005005795,0.500579527,0.002055229,0.205522894,0.005005795,0.002055229,2.219007402,4.090946934
-114.02,48.142,Mean,***|,N/A,1033,0.00533696,0.533695998,0.002354174,0.235417421,0.00533696,0.002354174,2.069574085,3.918665185
-113.953,48.143,Mean,***|,N/A,1033,0.00575158,0.575157965,0.002775564,0.27755639,0.00575158,0.002775564,1.891882043,3.718060803
-113.64,36.908,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.705483277
-113.55,36.91,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.866671051
-113.46,36.912,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.94254767
-113.37,36.914,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.880855941
-113.281,36.916,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.870063755
-113.191,36.917,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.764505989
-113.101,36.919,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.688629716
-113.011,36.921,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.676848106
-112.922,36.922,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.629912364
-112.832,36.924,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.603362269
-112.742,36.925,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.580556763
-112.652,36.926,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.55240283
-114.091,36.97,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.596868336
-114.001,36.972,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.566283815
-113.911,36.974,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.559173416
-113.822,36.976,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.602446426
-113.732,36.978,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.668267121
-113.642,36.98,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.781999916
-113.552,36.982,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.914593272
-113.462,36.984,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.132340124
-113.373,36.986,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.206975479
-113.283,36.988,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.076131759
-113.193,36.99,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.897733924
-113.103,36.991,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.782974485
-113.013,36.993,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.727068377
-112.923,36.994,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.719202741
-112.834,36.996,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.685933447
-112.744,36.997,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.656536015
-112.654,36.998,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.5754279
-112.564,37,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.56387016
-114.094,37.042,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.636732294
-114.004,37.044,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.595942036
-113.914,37.046,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.592744318
-113.824,37.048,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.611457286
-113.734,37.05,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.685017661
-113.645,37.052,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.814580934
-113.555,37.054,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.960179433
-113.465,37.056,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.102167139
-113.375,37.058,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.246970592
-113.285,37.06,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.067199243
-113.195,37.062,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.979852439
-113.105,37.063,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.84482708
-113.015,37.065,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.817378164
-112.925,37.066,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.777227321
-112.835,37.068,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.781724935
-112.745,37.069,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.760581881
-112.655,37.07,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.715979732
-113.838,37.408,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.729186758
-113.747,37.411,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.789215045
-113.657,37.413,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.895463165
-113.567,37.415,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.03498088
-113.476,37.417,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.309111371
-113.386,37.418,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.615825019
-113.296,37.42,Mean,***|,N/A,1033,0.00179529,0.179528976,0,0,0.00179529,0,0.5,1.790707953
-113.205,37.422,Mean,***|,N/A,1033,0.001719898,0.171989807,0,0,0.001719898,0,0.5,1.770455153
-113.115,37.424,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.478153911
-113.025,37.425,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.372846473
-112.934,37.427,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.359084127
-112.844,37.428,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.350750928
-112.754,37.429,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.309935292
-112.663,37.431,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.407222732
-112.573,37.432,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.49267679
-112.482,37.433,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.366212443
-112.392,37.434,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,1.049466487
-112.302,37.435,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.820809213
-112.211,37.436,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.648457066
-112.121,37.437,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.536005659
-114.112,37.474,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.733208504
-114.021,37.476,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.696951738
-113.931,37.478,Mean,***|,N/A,1033,0,0,0,0,0,0,0.5,0.691157818
