Longitude,Latitude,PB_Nreq_Cetin,PB_CSR%
-151.792,65.045,15.788,16.469
-151.539,65.045,16.352,17.119
-151.286,65.045,16.824,17.671
-151.033,65.045,17.349,18.339
-150.781,65.045,17.569,18.602
-150.528,65.045,17.793,18.891
-150.275,65.045,18.077,19.282
-150.022,65.045,18.371,19.66
-149.769,65.045,18.755,20.216
-149.516,65.045,18.939,20.479
-149.263,65.045,19.315,21.007
-149.01,65.045,19.604,21.446
-148.758,65.045,19.85,21.829
-148.505,65.045,20,22.07
-148.252,65.045,20.107,22.231
-147.999,65.045,20.065,22.176
-147.746,65.045,19.83,21.813
-147.493,65.045,19.448,21.234
-147.24,65.045,18.904,20.462
-146.987,65.045,18.155,19.403
-146.735,65.045,17.414,18.417
-152.551,65.148,13.391,13.913
-152.298,65.148,14.414,14.958
-152.045,65.148,15.131,15.735
-151.792,65.148,15.869,16.578
-151.539,65.148,16.299,17.056
-151.286,65.148,16.846,17.732
-151.033,65.148,17.153,18.111
-150.781,65.148,17.442,18.463
-150.528,65.148,17.762,18.865
-150.275,65.148,17.985,19.181
-150.022,65.148,18.23,19.492
-149.769,65.148,18.433,19.747
-149.516,65.148,18.737,20.198
-149.263,65.148,18.897,20.418
-149.01,65.148,19.239,20.915
-148.758,65.148,19.381,21.113
-148.505,65.148,19.547,21.379
-148.252,65.148,19.538,21.356
-147.999,65.148,19.537,21.375
-147.746,65.148,19.214,20.886
-147.493,65.148,18.867,20.415
-147.24,65.148,18.196,19.454
-146.987,65.148,17.615,18.68
-146.735,65.148,16.663,17.46
-152.551,65.251,13.534,14.061
-152.298,65.251,14.485,15.038
-152.045,65.251,15.173,15.783
-151.792,65.251,15.909,16.636
-151.539,65.251,16.426,17.228
-151.286,65.251,16.848,17.745
-151.033,65.251,17.142,18.11
-150.781,65.251,17.448,18.489
-150.528,65.251,17.615,18.689
-150.275,65.251,17.838,19.001
-150.022,65.251,17.99,19.206
-149.769,65.251,18.137,19.388
-149.516,65.251,18.459,19.802
-149.263,65.251,18.636,20.048
-149.01,65.251,18.83,20.35
-148.758,65.251,18.948,20.515
-148.505,65.251,19.033,20.653
-148.252,65.251,19.003,20.599
-147.999,65.251,18.899,20.461
-147.746,65.251,18.616,20.028
-147.493,65.251,18.213,19.495
-147.24,65.251,17.624,18.683
-146.987,65.251,16.927,17.807
-152.551,65.354,13.622,14.153
-152.298,65.354,14.514,15.067
-152.045,65.354,15.289,15.915
-151.792,65.354,15.899,16.624
-151.539,65.354,16.426,17.235
-151.286,65.354,16.804,17.688
-151.033,65.354,17.124,18.093
-150.781,65.354,17.344,18.357
-150.528,65.354,17.513,18.561
-150.275,65.354,17.609,18.668
-150.022,65.354,17.757,18.865
-149.769,65.354,17.915,19.09
-149.516,65.354,18.03,19.25
-149.263,65.354,18.196,19.462
-149.01,65.354,18.309,19.611
-148.758,65.354,18.416,19.748
-148.505,65.354,18.433,19.777
-148.252,65.354,18.366,19.687
-147.999,65.354,18.259,19.563
-147.746,65.354,17.885,19.057
-147.493,65.354,17.453,18.482
-147.24,65.354,16.867,17.739
-152.298,65.457,14.434,14.99
-152.045,65.457,15.213,15.842
-151.792,65.457,15.754,16.451
-151.539,65.457,16.39,17.205
-151.286,65.457,16.685,17.548
-151.033,65.457,17.079,18.054
-150.781,65.457,17.174,18.154
-150.528,65.457,17.397,18.428
-150.275,65.457,17.497,18.547
-150.022,65.457,17.579,18.644
-149.769,65.457,17.678,18.766
-149.516,65.457,17.702,18.792
-149.263,65.457,17.866,19.033
-149.01,65.457,17.78,18.897
-148.758,65.457,17.863,19.018
-148.505,65.457,17.803,18.932
-148.252,65.457,17.734,18.839
-147.999,65.457,17.486,18.515
-147.746,65.457,17.22,18.187
-147.493,65.457,16.726,17.558
-152.298,65.561,14.25,14.8
-152.045,65.561,15.164,15.797
-151.792,65.561,15.713,16.408
-151.539,65.561,16.248,17.034
-151.286,65.561,16.689,17.563
-151.033,65.561,16.897,17.812
-150.781,65.561,17.128,18.102
-150.528,65.561,17.214,18.2
-150.275,65.561,17.329,18.338
-150.022,65.561,17.364,18.374
-149.769,65.561,17.365,18.369
-149.516,65.561,17.408,18.419
-149.263,65.561,17.395,18.399
-149.01,65.561,17.443,18.462
-148.758,65.561,17.452,18.478
-148.505,65.561,17.214,18.161
-148.252,65.561,17.171,18.119
-147.999,65.561,16.844,17.691
-147.746,65.561,16.692,17.523
-147.493,65.561,16.135,16.837
-152.298,65.664,14.093,14.65
-152.045,65.664,14.923,15.538
-151.792,65.664,15.518,16.181
-151.539,65.664,16.018,16.767
-151.286,65.664,16.352,17.144
-151.033,65.664,16.693,17.557
-150.781,65.664,16.799,17.671
-150.528,65.664,16.968,17.895
-150.275,65.664,17.034,17.973
-150.022,65.664,17.065,18.004
-149.769,65.664,17.044,17.971
-149.516,65.664,16.969,17.862
-149.263,65.664,17.038,17.959
-149.01,65.664,16.969,17.863
-148.758,65.664,16.945,17.833
-148.505,65.664,16.844,17.699
-148.252,65.664,16.751,17.59
-147.999,65.664,16.502,17.282
-147.746,65.664,16.201,16.924
-152.045,65.767,14.677,15.263
-151.792,65.767,15.257,15.887
-151.539,65.767,15.759,16.462
-151.286,65.767,16.173,16.939
-151.033,65.767,16.477,17.296
-150.781,65.767,16.7,17.564
-150.528,65.767,16.798,17.677
-150.275,65.767,16.859,17.747
-150.022,65.767,16.872,17.755
-149.769,65.767,16.852,17.725
-149.516,65.767,16.811,17.669
-149.263,65.767,16.739,17.576
-149.01,65.767,16.72,17.553
-148.758,65.767,16.643,17.458
-148.505,65.767,16.589,17.398
-148.252,65.767,16.418,17.191
-147.999,65.767,16.313,17.075
-147.746,65.767,15.94,16.643
-152.045,65.87,14.187,14.739
-151.792,65.87,14.909,15.524
-151.792,65.87,14.909,15.524
-151.539,65.87,15.384,16.018
-151.286,65.87,15.855,16.577
-151.033,65.87,16.192,16.959
-150.781,65.87,16.431,17.242
-150.528,65.87,16.573,17.406
-150.275,65.87,16.643,17.485
-150.022,65.87,16.654,17.494
-149.769,65.87,16.628,17.455
-149.516,65.87,16.588,17.403
-149.263,65.87,16.526,17.323
-149.01,65.87,16.449,17.228
-148.758,65.87,16.351,17.103
-148.505,65.87,16.414,17.2
-148.252,65.87,16.184,16.91
-147.999,65.87,16.088,16.82
-147.746,65.87,15.717,16.372
-151.792,65.973,14.548,15.106
-151.539,65.973,15.041,15.658
-151.286,65.973,15.576,16.245
-151.033,65.973,15.844,16.55
-150.781,65.973,16.123,16.869
-150.528,65.973,16.31,17.086
-150.275,65.973,16.389,17.174
-150.022,65.973,16.412,17.195
-149.769,65.973,16.393,17.163
-149.516,65.973,16.368,17.133
-149.263,65.973,16.376,17.142
-149.01,65.973,16.381,17.156
-148.758,65.973,16.341,17.105
-148.505,65.973,16.264,17.017
-148.252,65.973,16.164,16.899
-147.999,65.973,15.989,16.712
-147.746,65.973,15.786,16.472
-151.539,66.076,14.696,15.271
-151.286,66.076,15.26,15.887
-151.033,66.076,15.611,16.285
-150.781,66.076,15.904,16.628
-150.528,66.076,16.062,16.8
-150.275,66.076,16.173,16.919
-150.022,66.076,16.217,16.967
-149.769,66.076,16.244,16.994
-149.516,66.076,16.344,17.122
-149.263,66.076,16.326,17.096
-149.01,66.076,16.321,17.091
-148.758,66.076,16.271,17.031
-148.505,66.076,16.252,17.015
-148.252,66.076,16.166,16.917
-147.999,66.076,16.035,16.776
-147.746,66.076,15.796,16.497
-147.493,66.076,15.447,16.087
-151.539,66.18,14.321,14.878
-151.286,66.18,14.813,15.405
-151.033,66.18,15.294,15.923
-150.781,66.18,15.542,16.2
-150.528,66.18,15.807,16.511
-150.275,66.18,15.895,16.608
-150.022,66.18,16.044,16.779
-149.769,66.18,16.162,16.913
-149.516,66.18,16.14,16.879
-149.263,66.18,16.2,16.953
-149.01,66.18,16.162,16.906
-148.758,66.18,16.212,16.972
-148.505,66.18,16.173,16.928
-148.252,66.18,16.122,16.872
-147.999,66.18,15.972,16.708
-147.746,66.18,15.784,16.489
-147.493,66.18,15.483,16.138
-151.286,66.283,14.386,14.947
-151.033,66.283,14.854,15.461
-150.781,66.283,15.175,15.803
-150.528,66.283,15.484,16.139
-150.275,66.283,15.692,16.381
-150.022,66.283,15.803,16.508
-149.769,66.283,15.915,16.64
-149.516,66.283,15.927,16.651
-149.263,66.283,16.01,16.751
-149.01,66.283,16.054,16.796
-148.758,66.283,16.095,16.844
-148.505,66.283,16.099,16.849
-148.252,66.283,16.076,16.83
-147.999,66.283,15.947,16.687
-147.746,66.283,15.785,16.499
-151.033,66.386,14.347,14.905
-150.781,66.386,14.837,15.44
-150.528,66.386,15.156,15.787
-150.275,66.386,15.392,16.035
-150.022,66.386,15.536,16.199
-149.769,66.386,15.554,16.209
-149.516,66.386,15.684,16.364
-149.263,66.386,15.793,16.495
-149.01,66.386,15.846,16.555
-148.758,66.386,15.956,16.696
-148.505,66.386,15.921,16.649
-148.252,66.386,15.948,16.693
-147.999,66.386,15.847,16.57
-147.746,66.386,15.713,16.421
-150.781,66.489,14.218,14.78
-150.528,66.489,14.573,15.14
-150.275,66.489,14.814,15.409
-150.022,66.489,15.075,15.702
-149.769,66.489,15.183,15.805
-149.516,66.489,15.299,15.922
-149.263,66.489,15.293,15.906
-149.01,66.489,15.496,16.147
-148.758,66.489,15.505,16.151
-148.505,66.489,15.651,16.336
-148.252,66.489,15.596,16.27
-147.999,66.489,15.577,16.253
-150.022,66.592,14.407,14.958
-149.769,66.592,14.61,15.17
-149.516,66.592,14.762,15.338
-149.263,66.592,14.884,15.479
-149.01,66.592,14.967,15.572
-148.758,66.592,15.111,15.729
-148.505,66.592,15.19,15.81
-157.355,66.695,15.938,16.69
-157.861,66.798,15.516,16.188
-157.608,66.798,15.848,16.577
-157.355,66.798,16.24,17.042
-157.102,66.798,16.41,17.238
-158.114,66.902,15.423,16.08
-157.861,66.902,15.755,16.467
-157.608,66.902,16.003,16.759
-157.355,66.902,16.359,17.181
-157.102,66.902,16.527,17.379
-158.114,67.005,15.52,16.181
-157.861,67.005,15.814,16.53
-157.608,67.005,16.03,16.782
-157.355,67.005,16.262,17.052
-157.102,67.005,16.442,17.27
-158.114,67.108,15.623,16.296
-157.861,67.108,15.767,16.466
-157.608,67.108,16.001,16.743
-160.39,67.417,14.577,15.161
-160.137,67.417,14.779,15.385
-159.884,67.417,14.921,15.541
-159.631,67.417,15.14,15.775
-159.378,67.417,15.283,15.92
-160.896,67.521,14.392,14.978
-160.643,67.521,14.744,15.358
-160.39,67.521,15.003,15.653
-160.137,67.521,15.171,15.814
-159.884,67.521,15.29,15.93
-159.631,67.521,15.386,16.032
-159.378,67.521,15.441,16.095
-159.126,67.521,15.495,16.155
-158.873,67.521,15.466,16.115
-148.252,67.521,12.389,12.978
-147.999,67.521,12.595,13.173
-147.746,67.521,12.76,13.33
-161.149,67.624,14.328,14.921
-160.896,67.624,14.698,15.313
-160.643,67.624,15.015,15.668
-160.39,67.624,15.24,15.894
-160.137,67.624,15.408,16.074
-159.884,67.624,15.504,16.179
-159.631,67.624,15.529,16.198
-159.378,67.624,15.572,16.25
-159.126,67.624,15.551,16.221
-148.505,67.624,12.291,12.896
-148.252,67.624,12.592,13.176
-147.999,67.624,12.773,13.348
-147.746,67.624,12.876,13.445
-147.493,67.624,12.894,13.467
-161.149,67.727,14.375,14.967
-160.896,67.727,14.794,15.424
-160.643,67.727,15.079,15.733
-160.39,67.727,15.317,15.98
-160.137,67.727,15.44,16.113
-159.884,67.727,15.528,16.208
-159.631,67.727,15.569,16.25
-159.378,67.727,15.554,16.227
-159.126,67.727,15.505,16.165
-148.758,67.727,12.223,12.843
-148.505,67.727,12.547,13.144
-148.252,67.727,12.736,13.316
-147.999,67.727,12.917,13.495
-147.746,67.727,12.981,13.563
-147.493,67.727,12.985,13.571
-147.24,67.727,12.886,13.464
-161.149,67.83,14.302,14.899
-160.896,67.83,14.696,15.315
-160.643,67.83,14.975,15.628
-160.39,67.83,15.246,15.905
-160.137,67.83,15.371,16.035
-159.884,67.83,15.503,16.186
-159.631,67.83,15.498,16.17
-159.378,67.83,15.464,16.122
-159.126,67.83,15.372,16.007
-148.758,67.83,12.495,13.105
-148.505,67.83,12.76,13.35
-148.252,67.83,12.946,13.533
-147.999,67.83,13.052,13.641
-147.746,67.83,13.031,13.618
-147.493,67.83,13.043,13.633
-147.24,67.83,12.874,13.458
-146.987,67.83,12.688,13.287
-161.149,67.933,14.071,14.672
-160.896,67.933,14.538,15.137
-160.643,67.933,14.84,15.477
-160.39,67.933,15.113,15.769
-160.137,67.933,15.296,15.956
-159.884,67.933,15.388,16.052
-159.631,67.933,15.503,16.185
-159.378,67.933,15.479,16.147
-148.758,67.933,12.8,13.399
-148.505,67.933,13.03,13.63
-148.252,67.933,13.167,13.758
-147.999,67.933,13.263,13.847
-147.746,67.933,13.234,13.822
-147.493,67.933,13.123,13.714
-147.24,67.933,12.907,13.5
-146.987,67.933,12.63,13.234
-160.643,68.036,14.309,14.899
-160.39,68.036,14.545,15.131
-160.137,68.036,14.811,15.434
-159.884,68.036,14.954,15.592
-148.758,68.036,12.85,13.453
-148.505,68.036,13.038,13.644
-148.252,68.036,13.177,13.773
-147.999,68.036,13.198,13.79
-147.746,68.036,13.137,13.732
-147.493,68.036,12.965,13.562
-147.24,68.036,12.736,13.334
-148.758,68.14,12.908,13.52
-148.505,68.14,13.133,13.742
-148.252,68.14,13.275,13.875
-147.999,68.14,13.188,13.786
-147.746,68.14,13.144,13.745
-147.493,68.14,12.915,13.515
-147.24,68.14,12.641,13.25
-148.505,68.243,12.979,13.596
-148.252,68.243,13.126,13.732
-147.999,68.243,13.098,13.706
-147.746,68.243,13.015,13.623
-147.493,68.243,12.719,13.324
-147.24,68.243,12.384,13.009
-148.252,68.346,12.927,13.542
-147.999,68.346,12.86,13.464
-147.746,68.346,12.755,13.362
-147.493,68.346,12.537,13.158
-168.199,53.407,33.515,56.039
-168.367,53.475,32.704,53.016
-168.199,53.475,32.938,53.862
-168.031,53.475,33.274,55.048
-168.199,53.544,32.36,51.715
-168.031,53.544,32.69,52.917
-167.862,53.544,32.971,53.964
-167.694,53.544,33.313,55.14
-168.031,53.613,32.156,51.008
-167.862,53.613,32.477,52.149
-167.694,53.613,32.832,53.449
-167.526,53.613,33.223,54.823
-167.357,53.613,33.567,56.171
-167.862,53.682,31.875,49.982
-167.694,53.682,32.315,51.557
-167.526,53.682,32.671,52.831
-167.357,53.682,32.984,54.012
-167.189,53.682,33.35,55.247
-167.526,53.751,32.157,51.002
-167.357,53.751,32.437,51.944
-167.189,53.751,32.784,53.235
-167.02,53.751,33.112,54.432
-166.852,53.751,33.336,55.154
-167.357,53.819,31.895,50.042
-167.189,53.819,32.268,51.356
-167.02,53.819,32.534,52.31
-166.852,53.819,32.868,53.55
-166.684,53.819,33.185,54.669
-166.515,53.819,33.52,55.821
-167.189,53.888,31.77,49.586
-167.02,53.888,32.092,50.786
-166.852,53.888,32.406,51.867
-166.684,53.888,32.738,53.082
-166.515,53.888,32.999,54.06
-167.02,53.957,31.438,48.346
-166.852,53.957,31.855,49.875
-166.684,53.957,32.117,50.817
-166.515,53.957,32.446,51.982
-166.347,53.957,32.758,53.129
-166.852,54.026,31.152,47.464
-166.684,54.026,31.566,48.776
-166.515,54.026,31.83,49.763
-164.495,54.439,32.621,52.511
-164.326,54.439,32.845,53.302
-164.663,54.508,31.859,49.798
-164.495,54.508,32.202,51.026
-164.326,54.508,32.437,51.867
-164.158,54.508,32.598,52.4
-163.99,54.508,32.824,53.195
-163.821,54.508,33.01,53.848
-164.831,54.576,30.948,46.853
-164.663,54.576,31.334,47.99
-164.495,54.576,31.69,49.149
-164.326,54.576,31.879,49.846
-164.158,54.576,32.047,50.433
-163.99,54.576,32.311,51.294
-163.821,54.576,32.466,51.81
-163.653,54.576,32.609,52.252
-163.484,54.576,32.802,52.93
-164.831,54.645,30.482,45.237
-164.663,54.645,30.789,46.225
-164.495,54.645,31.153,47.388
-164.326,54.645,31.351,47.973
-164.158,54.645,31.542,48.538
-163.99,54.645,31.79,49.381
-163.821,54.645,32.034,50.282
-163.653,54.645,32.159,50.652
-163.484,54.645,32.356,51.287
-163.316,54.645,32.565,51.988
-163.148,54.645,32.754,52.661
-164.831,54.714,29.991,43.722
-164.663,54.714,30.351,44.829
-164.495,54.714,30.73,46.055
-164.326,54.714,30.868,46.484
-164.158,54.714,31.129,47.291
-163.99,54.714,31.421,48.173
-163.821,54.714,31.55,48.504
-163.653,54.714,31.772,49.253
-163.484,54.714,32.004,50.108
-163.316,54.714,32.196,50.713
-163.148,54.714,32.411,51.425
-162.979,54.714,32.592,52.046
-164.663,54.783,29.854,43.293
-164.495,54.783,30.057,43.886
-164.326,54.783,30.411,44.985
-164.158,54.783,30.636,45.683
-163.99,54.783,30.839,46.313
-163.821,54.783,31.005,46.831
-163.653,54.783,31.224,47.458
-163.484,54.783,31.434,48.034
-163.316,54.783,31.665,48.719
-163.148,54.783,31.88,49.498
-162.979,54.783,32.206,50.633
-162.811,54.783,32.422,51.381
-164.495,54.852,29.547,42.348
-164.326,54.852,29.831,43.165
-164.158,54.852,30.068,43.848
-163.99,54.852,30.293,44.528
-163.821,54.852,30.508,45.168
-163.653,54.852,30.65,45.542
-163.484,54.852,30.91,46.401
-163.316,54.852,31.088,46.922
-163.148,54.852,31.363,47.692
-162.979,54.852,31.636,48.555
-162.811,54.852,31.978,49.798
-162.643,54.852,32.288,50.848
-164.495,54.921,29.034,40.917
-164.326,54.921,29.434,42.026
-164.158,54.921,29.524,42.265
-163.99,54.921,29.827,43.106
-163.821,54.921,29.976,43.518
-163.653,54.921,30.17,44.046
-163.484,54.921,30.396,44.702
-163.316,54.921,30.631,45.417
-163.148,54.921,30.848,46.096
-162.979,54.921,31.175,47.103
-162.811,54.921,31.538,48.212
-162.643,54.921,31.834,49.201
-162.474,54.921,32.203,50.56
-164.158,54.989,28.931,40.567
-163.99,54.989,29.21,41.336
-163.821,54.989,29.452,41.974
-163.653,54.989,29.53,42.138
-163.484,54.989,29.8,42.889
-163.316,54.989,30.078,43.657
-163.148,54.989,30.347,44.441
-162.979,54.989,30.647,45.387
-162.811,54.989,30.97,46.453
-162.643,54.989,31.322,47.507
-162.474,54.989,31.679,48.617
-162.306,54.989,32.029,49.929
-163.821,55.058,28.735,39.844
-163.653,55.058,28.889,40.29
-163.484,55.058,29.126,40.921
-163.148,55.058,29.726,42.564
-162.979,55.058,29.947,43.183
-162.811,55.058,30.391,44.504
-162.643,55.058,30.758,45.698
-162.474,55.058,31.136,46.906
-162.306,55.058,31.499,48.028
-162.137,55.058,31.817,49.074
-162.306,55.127,30.969,46.375
-162.137,55.127,31.361,47.589
-161.969,55.127,31.704,48.64
-161.464,55.333,31.004,46.438
-161.296,55.333,31.345,47.475
-161.464,55.402,30.439,44.542
-161.296,55.402,30.845,45.901
-161.127,55.402,31.128,46.81
-160.959,55.402,31.422,47.714
-161.296,55.471,30.217,43.825
-161.127,55.471,30.576,44.98
-160.959,55.471,30.858,45.917
-160.79,55.471,31.236,47.119
-160.622,55.471,31.671,48.509
-160.454,55.471,31.995,49.704
-161.127,55.54,30.019,43.265
-160.959,55.54,30.358,44.264
-160.79,55.54,30.862,45.937
-160.622,55.54,31.1,46.689
-160.454,55.54,31.496,47.907
-159.612,55.54,28.94,40.25
-160.959,55.609,29.932,43.025
-160.79,55.609,30.241,43.89
-160.622,55.609,30.796,45.703
-160.454,55.609,31.058,46.568
-160.285,55.609,31.276,47.199
-159.78,55.609,27.994,37.625
-159.612,55.609,28.224,38.192
-160.285,55.677,30.905,46.039
-159.612,55.677,27.789,37.027
-158.601,56.022,28.008,37.744
-158.433,56.022,28.488,38.98
-158.601,56.09,27.653,36.795
-158.433,56.09,28.083,37.963
-158.265,56.09,28.584,39.259
-158.601,56.159,27.196,35.654
-158.433,56.159,27.673,36.885
-158.265,56.159,28.158,38.184
-158.433,56.228,27.271,35.86
-158.265,56.228,27.788,37.244
-158.096,56.228,28.222,38.39
-158.433,56.297,26.838,34.862
-158.265,56.297,27.395,36.216
-158.433,56.366,26.364,33.746
-158.096,56.503,26.673,34.588
-157.928,56.503,27.197,35.879
-158.096,56.572,26.231,33.581
-157.928,56.572,26.789,34.937
-158.096,56.641,25.765,32.539
-157.928,56.641,26.33,33.862
-157.76,56.641,26.913,35.303
-157.591,56.641,27.487,36.715
-157.928,56.71,25.913,32.933
-157.76,56.71,26.588,34.541
-157.591,56.71,27.123,35.85
-157.928,56.778,25.529,32.09
-157.76,56.778,26.124,33.47
-157.591,56.778,26.7,34.841
-157.423,56.778,27.26,36.219
-157.254,56.778,27.797,37.621
-157.76,56.847,25.709,32.526
-157.591,56.847,26.292,33.893
-157.423,56.847,26.842,35.223
-157.254,56.847,27.371,36.509
-157.086,56.847,27.881,37.857
-157.76,56.916,25.299,31.647
-157.591,56.916,25.924,33.071
-157.423,56.916,26.488,34.385
-157.254,56.916,27.006,35.667
-157.086,56.916,27.543,36.983
-156.918,56.916,27.991,38.159
-157.591,56.985,25.509,32.139
-157.423,56.985,26.081,33.453
-157.254,56.985,26.653,34.799
-157.086,56.985,27.161,36.013
-156.918,56.985,27.658,37.275
-156.581,56.985,28.678,39.891
-135.702,56.985,37.209,71.348
-157.591,57.054,25.022,31.09
-157.423,57.054,25.656,32.458
-157.254,57.054,26.186,33.681
-157.086,57.054,26.711,34.913
-156.918,57.054,27.204,36.083
-156.749,57.054,27.755,37.489
-156.581,57.054,28.269,38.783
-135.702,57.054,35.175,61.621
-157.423,57.123,25.181,31.44
-157.254,57.123,25.782,32.752
-157.086,57.123,26.298,33.941
-156.918,57.123,26.825,35.189
-156.749,57.123,27.38,36.513
-156.581,57.123,27.849,37.719
-156.413,57.123,28.372,39.018
-135.702,57.123,33.946,56.45
-157.423,57.191,24.782,30.556
-157.254,57.191,25.348,31.791
-157.086,57.191,25.868,32.939
-156.918,57.191,26.451,34.28
-156.749,57.191,26.945,35.461
-156.581,57.191,27.438,36.632
-156.413,57.191,27.955,37.977
-157.254,57.26,24.884,30.783
-157.086,57.26,25.435,31.949
-156.918,57.26,25.963,33.13
-156.749,57.26,26.524,34.417
-156.581,57.26,26.968,35.476
-156.413,57.26,27.48,36.681
-157.254,57.329,24.432,29.806
-157.086,57.329,25.04,31.121
-156.918,57.329,25.613,32.341
-156.749,57.329,26.035,33.277
-156.581,57.329,26.596,34.57
-154.729,57.329,32.941,53.476
-154.56,57.329,33.39,55.112
-157.086,57.398,24.603,30.154
-156.918,57.398,25.121,31.268
-156.749,57.398,25.653,32.404
-156.581,57.398,26.135,33.489
-156.413,57.398,26.633,34.624
-154.729,57.398,32.619,52.245
-154.56,57.398,33.112,54.08
-157.086,57.467,24.122,29.184
